SITE_ID,Agency Codes,MINISTRY,AGENCY,STYPE,NAME,VENDOR_ID,HOTSPOT_ID,ZipCode,county,AREA,ADDR,LATITUDE,LONGITUDE,E-MINISTRY,E_AGENCY,E_STYPE,E_NAME,E_CITY,E_AREA,E_ADDR
TPEA000618,379390000A,臺北市政府,臺北市中山區公所,行政機關,中山區行政大樓6F副區長室門口,中華電信,,104,臺北市,中山區,104臺北市中山區松江路367號,25.064325,121.533563,Taipei City Government,"Zhongshan District Office, Taipei City",Public Services,"The entrance of Deputy Directors Office on 6F, Zhongshan District Administration Building",Taipei City,Zhongshan District,"No.367,Songjiang Rd.,Zhongshan Dist.,Taipei City104,Taiwan,R.O.C."
TPEA000619,379390000A,臺北市政府,臺北市中山區公所,行政機關,中山區行政大樓6F中央走廊靠調解會,中華電信,,104,臺北市,中山區,104臺北市中山區松江路367號,25.064477,121.533653,Taipei City Government,"Zhongshan District Office, Taipei City",Public Services,"The hallway out of Mediation Committee on 6F, Zhongshan District Administration Building",Taipei City,Zhongshan District,"No.367,Songjiang Rd.,Zhongshan Dist.,Taipei City104,Taiwan,R.O.C."
TPEA000620,379145700I,臺北市政府,臺北市中山區健康服務中心,公眾服務,中山區健康服務中心行政大樓7F服務臺,中華電信,,104,臺北市,中山區,104臺北市中山區松江路367號,25.064543,121.533549,Taipei City Government,Taipei City Zhongshan District Health Center,Public Services,"The Information on 7F, Zhongshan District Administration Building",Taipei City,Zhongshan District,"No.367,Songjiang Rd.,Zhongshan Dist.,Taipei City104,Taiwan,R.O.C."
TPEA000621,379145700I,臺北市政府,臺北市中山區健康服務中心,行政機關,中山區健康服務中心行政大樓7F收發文臺,中華電信,,104,臺北市,中山區,104臺北市中山區松江路367號,25.064404,121.533691,Taipei City Government,Taipei City Zhongshan District Health Center,Public Services,"The desk of Mail Room on 7F, Zhongshan District Administration Building",Taipei City,Zhongshan District,"No.367,Songjiang Rd.,Zhongshan Dist.,Taipei City104,Taiwan,R.O.C."
TPEA000622,379040300E,臺北市政府,臺北市立圖書館,圖書館,圖書館總館中山分館臺北市中山區行政大樓8F電梯間走廊,中華電信,,104,臺北市,中山區,104臺北市中山區松江路367號,25.064294,121.533612,Taipei City Government,Taipei Public Library,Library,"The hallway of elevator on 8F, Zhongshan District Administration Building,Taipei Public Library Zhongshan Branch",Taipei City,Zhongshan District,"No.367,Songjiang Rd.,Zhongshan Dist.,Taipei City104,Taiwan,R.O.C."
TPEA000623,379040300E,臺北市政府,臺北市立圖書館,圖書館,圖書館總館中山分館臺北市中山區行政大樓8F期刊區中央,中華電信,,104,臺北市,中山區,104臺北市中山區松江路367號,25.0644,121.53363,Taipei City Government,Taipei Public Library,Library,"The central of Periodicals Room on 8F, Zhongshan District Administration Building,Taipei Public Library Zhongshan Branch",Taipei City,Zhongshan District,"No.367,Songjiang Rd.,Zhongshan Dist.,Taipei City104,Taiwan,R.O.C."
TPEA000625,379390000A,臺北市政府,臺北市中山區公所,行政機關,中山區行政大樓10F大禮堂控制室外,中華電信,,104,臺北市,中山區,104臺北市中山區松江路367號,25.064404,121.533691,Taipei City Government,"Zhongshan District Office, Taipei City",Public Services,"The outside of Control Room in Auditorium on 10F, Zhongshan District Administration Building",Taipei City,Zhongshan District,"No.367,Songjiang Rd.,Zhongshan Dist.,Taipei City104,Taiwan,R.O.C."
TPEA000626,379450000A,臺北市政府,臺北市北投區公所,行政機關,北投區行政大樓1F大門口,中華電信,,112,臺北市,北投區,112臺北市北投區新市街30號,25.13246,121.50297,Taipei City Government,"Beitou District Office, Taipei City",Public Services,"The Entrance on 1F, Beitou District Administration Building",Taipei City,Beitou District,"No.30,Xinshi St.,Beitou Dist.,Taipei City112,Taiwan,R.O.C."
TPEA000627,379030100D,臺北市政府,臺北市稅捐稽徵處,行政機關,稅捐處北投分處北投區行政大樓3F事務處中央,中華電信,,112,臺北市,北投區,112臺北市北投區新市街30號,25.131946,121.503168,Taipei City Government,Taipei City Revenue Service,Public Services,"The central of Affairs Office on 3F, Beitou District Administration Building,Revenue Service office Beitou Branch",Taipei City,Beitou District,"No.30,Xinshi St.,Beitou Dist.,Taipei City112,Taiwan,R.O.C."
TPEA000628,379024300A,臺北市政府,臺北市北投區戶政事務所,公眾服務,北投戶政北投區行政大樓3F綜合受理櫃檯11櫃前,中華電信,,112,臺北市,北投區,112臺北市北投區新市街30號,25.132087,121.503124,Taipei City Government,"Household Registration Office, Beitou District, Taipei City",Public Services,"Desk No.11 front of Applications and Approvals on 3F, Beitou District Administration Building",Taipei City,Beitou District,"No.30,Xinshi St.,Beitou Dist.,Taipei City112,Taiwan,R.O.C."
TPEA000629,379450000A,臺北市政府,臺北市北投區公所,行政機關,北投區行政大樓4F中央走廊北側,中華電信,,112,臺北市,北投區,112臺北市北投區新市街30號,25.132172,121.503037,Taipei City Government,"Beitou District Office, Taipei City",Public Services,"The north side of Central hallway on 4F, Beitou District Administration Building",Taipei City,Beitou District,"No.30,Xinshi St.,Beitou Dist.,Taipei City112,Taiwan,R.O.C."
TPEA000630,379450000A,臺北市政府,臺北市北投區公所,行政機關,北投區行政大樓4F中央走廊南側,中華電信,,112,臺北市,北投區,112臺北市北投區新市街30號,25.131936,121.503103,Taipei City Government,"Beitou District Office, Taipei City",Public Services,"The south side of Central hallway on 4F, Beitou District Administration Building",Taipei City,Beitou District,"No.30,Xinshi St.,Beitou Dist.,Taipei City112,Taiwan,R.O.C."
TPEA000631,379760100J,臺北市政府,臺北市就業服務處,公眾服務,就業服務處北投區行政大樓5F服務臺,中華電信,,112,臺北市,北投區,112臺北市北投區新市街30號,25.132253,121.503034,Taipei City Government,Taipei City Employment Service Office,Public Services,"The Information on 5F, Beitou District Administration Building",Taipei City,Beitou District,"No.30,Xinshi St.,Beitou Dist.,Taipei City112,Taiwan,R.O.C."
TPEA000632,379450000A,臺北市政府,臺北市北投區公所,行政機關,北投區行政大樓6F中央走廊北側,中華電信,,112,臺北市,北投區,112臺北市北投區新市街30號,25.132172,121.503037,Taipei City Government,"Beitou District Office, Taipei City",Public Services,"The north side of Central hallway on 6F, Beitou District Administration Building",Taipei City,Beitou District,"No.30,Xinshi St.,Beitou Dist.,Taipei City112,Taiwan,R.O.C."
TPEA000633,379450000A,臺北市政府,臺北市北投區公所,行政機關,北投區行政大樓6F中央走廊南側,中華電信,,112,臺北市,北投區,112臺北市北投區新市街30號,25.131936,121.503103,Taipei City Government,"Beitou District Office, Taipei City",Public Services,"The south side of Central hallway on 6F, Beitou District Administration Building",Taipei City,Beitou District,"No.30,Xinshi St.,Beitou Dist.,Taipei City112,Taiwan,R.O.C."
TPEA000634,379023500A,臺北市政府,臺北市大同區戶政事務所,行政機關,大同戶政大同區行政大樓3F戶籍登記處中央,中華電信,,103,臺北市,大同區,103臺北市大同區昌吉街57號,25.066159,121.515493,Taipei City Government,"Household Registration Office, Datong District, Taipei City",Public Services,"The central of Household Registration on 3F, Datong District Administration Building",Taipei City,Datong District,"No.57,Changji St.,Datong Dist.,Taipei City103,Taiwan,R.O.C."
TPEA000635,379023500A,臺北市政府,臺北市大同區戶政事務所,行政機關,大同戶政大同區行政大樓3F主任秘書室門口東北方,中華電信,,103,臺北市,大同區,103臺北市大同區昌吉街57號,25.066074,121.515634,Taipei City Government,"Household Registration Office, Datong District, Taipei City",Public Services,"The entrance of Chief Secretary on 3F, Datong District Administration Building",Taipei City,Datong District,"No.57,Changji St.,Datong Dist.,Taipei City104,Taiwan,R.O.C."
TPEA000636,379030100D,臺北市政府,臺北市稅捐稽徵處,公眾服務,稅捐處大同分處大同區行政大樓3F使用牌照稅服務臺後方,中華電信,,103,臺北市,大同區,103臺北市大同區昌吉街57號,25.06626,121.515704,Taipei City Government,Taipei City Revenue Service,Public Services,"Back of Vehicle License Tax Information on 3F, Beitou District Administration Building,Revenue Service office Beitou Branch",Taipei City,Datong District,"No.57,Changji St.,Datong Dist.,Taipei City105,Taiwan,R.O.C."
TPEA000637,379040300E,臺北市政府,臺北市立圖書館,圖書館,圖書館蘭州民眾閱覽室大同區行政大樓4F親子共讀區門口東北方,中華電信,,103,臺北市,大同區,103臺北市大同區昌吉街57號,25.066267,121.515138,Taipei City Government,Taipei Public Library,Library,"The entrance of Family Reading Area north-east side on 4F,Beitou District Administration Building,Taipei Public Library Lanzhou Branch",Taipei City,Datong District,"No.57,Changji St.,Datong Dist.,Taipei City106,Taiwan,R.O.C."
TPEA000638,379380000A,臺北市政府,臺北市大同區公所,公眾服務,大同區行政大樓4F區民活動中心租借櫃臺,中華電信,,103,臺北市,大同區,103臺北市大同區昌吉街57號,25.066157,121.515367,Taipei City Government,"Datong District Office, Taipei City",Public Services,"The desk of Community Center on 4F, Beitou District Administration Building",Taipei City,Datong District,"No.57,Changji St.,Datong Dist.,Taipei City107,Taiwan,R.O.C."
TPEA000639,379380000A,臺北市政府,臺北市大同區公所,行政機關,大同區行政大樓4F收發室櫃臺前,中華電信,,103,臺北市,大同區,103臺北市大同區昌吉街57號,25.06619,121.515668,Taipei City Government,"Datong District Office, Taipei City",Public Services,"The desk of Mail Room on 4F, Beitou District Administration Building",Taipei City,Datong District,"No.57,Changji St.,Datong Dist.,Taipei City108,Taiwan,R.O.C."
TPEA000640,379135000C,臺北市政府,臺北市政府警察局少年警察隊,公眾服務,警察局少年隊大同區行政大樓5F少年輔導組民眾休息區中央,中華電信,,103,臺北市,大同區,103臺北市大同區昌吉街57號,25.066099,121.51535,Taipei City Government,"Juvenile Affairs Division, Taipei City Police Department",Public Services,"The central of Lounge in Juvenile Guidance Section on 5F, Beitou District Administration Building",Taipei City,Datong District,"No.57,Changji St.,Datong Dist.,Taipei City109,Taiwan,R.O.C."
TPEA000641,379030400N,臺北市政府,臺北市動產質借處,公眾服務,動質處大同分處大同區行政大樓5F動質處服務櫃臺前,中華電信,,103,臺北市,大同區,103臺北市大同區昌吉街57號,25.06604,121.515642,Taipei City Government,Taipei City Secured Small Loans Service,Public Services,"The desk of Secured Small Loans Service on 5F, Beitou District Administration Building",Taipei City,Datong District,"No.57,Changji St.,Datong Dist.,Taipei City110,Taiwan,R.O.C."
TPEA000642,379380000A,臺北市政府,臺北市大同區公所,行政機關,大同區行政大樓6F大禮堂中央南側,中華電信,,103,臺北市,大同區,103臺北市大同區昌吉街57號,25.066388,121.515493,Taipei City Government,"Datong District Office, Taipei City",Public Services,"The south side of Central hallway in Auditorium on 6F, Beitou District Administration Building",Taipei City,Datong District,"No.57,Changji St.,Datong Dist.,Taipei City111,Taiwan,R.O.C."
TPEA000643,379380000A,臺北市政府,臺北市大同區公所,行政機關,大同區行政大樓6F大禮堂中央北側,中華電信,,103,臺北市,大同區,103臺北市大同區昌吉街57號,25.066073,121.515479,Taipei City Government,"Datong District Office, Taipei City",Public Services,"The north side of Central hallway in Auditorium on 6F, Beitou District Administration Building",Taipei City,Datong District,"No.57,Changji St.,Datong Dist.,Taipei City112,Taiwan,R.O.C."
TPEA000672,379024500A,臺北市政府,臺北市萬華區戶政事務所,公眾服務,萬華戶政萬華區行政大樓4F綜合受理16號櫃臺後方,中華電信,,108,臺北市,萬華區,108臺北市萬華區和平西路三段120號,25.035011,121.499851,Taipei City Government,"Household Registration Office, Wanhua District, Taipei City",Public Services,"Desk No.16 back of Applications and Approvals on 4F, Wanhua District Administration Building",Taipei City,Wanhua District,"No.120,Sec.3,Heping W.Rd.,Wanhua Dist.,Taipei City108,Taiwan,R.O.C"
TPEA000673,379024500A,臺北市政府,臺北市萬華區戶政事務所,行政機關,萬華戶政萬華區行政大樓4F電梯門口,中華電信,,108,臺北市,萬華區,108臺北市萬華區和平西路三段120號,25.035011,121.499851,Taipei City Government,"Household Registration Office, Wanhua District, Taipei City",Public Services,"The entrance of elevator on 4F, Wanhua District Administration Building",Taipei City,Wanhua District,"No.120,Sec.3,Heping W.Rd.,Wanhua Dist.,Taipei City108,Taiwan,R.O.C"
TPEA000674,379024500A,臺北市政府,臺北市萬華區戶政事務所,行政機關,萬華戶政萬華區行政大樓5F會計室門口,中華電信,,108,臺北市,萬華區,108臺北市萬華區和平西路三段120號,25.035011,121.499851,Taipei City Government,"Household Registration Office, Wanhua District, Taipei City",Public Services,"The entrance of Accounting Office on 5F, Wanhua District Administration Building",Taipei City,Wanhua District,"No.120,Sec.3,Heping W.Rd.,Wanhua Dist.,Taipei City108,Taiwan,R.O.C"
TPEA000675,379030100D,臺北市政府,臺北市稅捐稽徵處,行政機關,稅捐處萬華分處萬華區行政大樓6F審核員室門口東北方,中華電信,,108,臺北市,萬華區,108臺北市萬華區和平西路三段120號,25.035011,121.499851,Taipei City Government,Taipei City Revenue Service,Public Services,"The entrance of Revenue Assessor north-east side on 6F, Wanhua District Administration Building,Revenue Service office Wanhua Branch",Taipei City,Wanhua District,"No.120,Sec.3,Heping W.Rd.,Wanhua Dist.,Taipei City108,Taiwan,R.O.C"
TPEA000676,379030100D,臺北市政府,臺北市稅捐稽徵處,公眾服務,稅捐處萬華分處萬華區行政大樓6F志工服務臺後方,中華電信,,108,臺北市,萬華區,108臺北市萬華區和平西路三段120號,25.035011,121.499851,Taipei City Government,Taipei City Revenue Service,Public Services,"Back of Volunteer Services on 6F,Wanhua District Administration Building,Revenue Service office Wanhua Branch",Taipei City,Wanhua District,"No.120,Sec.3,Heping W.Rd.,Wanhua Dist.,Taipei City108,Taiwan,R.O.C"
TPEA000677,379700300A,臺北市政府,臺北市建成地政事務所,行政機關,建成地政萬華區行政大樓7F測量課前,中華電信,,108,臺北市,萬華區,108臺北市萬華區和平西路三段120號,25.035011,121.499851,Taipei City Government,Taipei City Jiancheng Land Office ,Public Services,"Front of Land Administration Station on 7F, Wanhua District Administration Building",Taipei City,Wanhua District,"No.120,Sec.3,Heping W.Rd.,Wanhua Dist.,Taipei City108,Taiwan,R.O.C"
TPEA000678,379700300A,臺北市政府,臺北市建成地政事務所,行政機關,建成地政萬華區行政大樓7F資訊課門口前,中華電信,,108,臺北市,萬華區,108臺北市萬華區和平西路三段120號,25.035011,121.499851,Taipei City Government,Taipei City Jiancheng Land Office ,Public Services,"The entrance of Computer Internet Facilities on 7F, Wanhua District Administration Building",Taipei City,Wanhua District,"No.120,Sec.3,Heping W.Rd.,Wanhua Dist.,Taipei City108,Taiwan,R.O.C"
TPEA000679,379700300A,臺北市政府,臺北市建成地政事務所,公眾服務,建成地政萬華區行政大樓8F12號審查櫃臺後方,中華電信,,108,臺北市,萬華區,108臺北市萬華區和平西路三段120號,25.035011,121.499851,Taipei City Government,Taipei City Jiancheng Land Office ,Public Services,"Desk No.12 back of Revenue Assessor on 8F, Wanhua District Administration Building",Taipei City,Wanhua District,"No.120,Sec.3,Heping W.Rd.,Wanhua Dist.,Taipei City108,Taiwan,R.O.C"
