Longitude(經度),Latitude(緯度),BSM_BUSSTO(公車站牌位置ID),BSM_CHINES(公車站牌名)
121.5184752,25.03894785,1860,仁愛中山路口
121.5851435,25.04110747,1000300,玉成公園(中坡)
121.538733,25.068039,1344,第二果菜市場
121.542636,25.04188692,3933,捷運忠孝復興 
121.4655155,25.12491522,14639,關渡
121.53488,25.159774,1001467,陽明公園後門 
121.589668,25.103598,1001291,恆光禪寺
121.5023896,25.09159935,36106,永倫里(社中)
121.5564113,24.98357815,1000525,實踐國小
121.5387796,25.00176599,2450,捷運萬隆站
121.5412752,25.06239594,1000184,民權龍江路口
121.4832653,25.10586186,826,富安國小
121.5300399,25.07812832,9434,中央電台
121.5362633,25.04350754,20249,臺北科技大學( 
121.5169858,25.05027078,16254,臺北車站(承德)
121.4952326,25.02425231,1749,民和街口
121.60998,25.06354,1078,動物之家
121.539439,25.113281,50649,職能發展學院 
121.5818375,24.98529614,1001455,政大和墅社區
121.5254369,25.1502969,1001318,泉源國小宿舍
121.5586702,24.98384518,1000530,忠順街
121.5094403,25.09045862,791,國泰人壽大樓
121.524101,25.10618318,1000675,中山北路口
121.533456,25.064408,200005052,中山健康服務 
121.5622125,25.11224057,9489,內雙溪橋
121.555796,25.041283,3851,觀光局
121.543814,25.05692094,1390,興安華城
121.508648,25.12000785,333,健行新村(西安)
121.5944218,25.01911822,1608,下寮橋
121.501688,25.139208,7238,中和街
121.5429184,25.17972285,50524,百拉卡公路入 
121.4992219,25.09265895,892,洲美橋
121.6242927,25.03224587,1609,山豬窟游泳池
121.563146,25.060581,1001439,廣合新村
121.5805532,25.08479717,8544,西湖園
121.5797804,25.03344607,2071,永春高中
121.5786011,24.9889796,50674,指南山莊
121.573483,25.01953,2135,挹翠山莊
121.5460092,25.15143149,852,陽明山總站
121.533312,25.05206854,16011,捷運松江南京 
121.5054078,25.02859176,4604,南機場公寓
121.5439555,25.03583244,6994,和安里
121.502948,25.122377,345,崇仁路口
121.562299,25.01438,2193,大我新舍
121.565724,25.027402,1000142,信義國中(莊敬)
121.545835,24.998953,20244,靜心高中
121.5224936,25.04957589,1284,長安東路一段
121.5253978,25.11853963,916,齊賢華廈
121.5328219,25.1079103,716,忠義街
121.588859,25.08648847,1064,金龍隧道口
121.5599722,25.11075838,614,中社路11巷
121.597448,25.08449059,1000732,秀湖
121.55751,25.10731,917,劍南橋
121.5574829,25.08002077,9407,大直美堤花園 
121.518555,25.041403,1000087,臺大醫院
121.5252128,25.05313313,1276,欣欣大眾公司
121.5693628,25.04500945,1000426,松隆路口
121.515157,25.107487,55017,文林國小
121.5698199,24.98967912,2380,文山行政中心
121.5154305,25.07197179,1000168,大龍峒保安宮
121.5314272,25.0456428,1247,光華商場
121.563073,25.051215,200005034,南京公寓(捷運 
121.5069766,25.13687323,1001331,溫泉博物館
121.550308,25.12483488,1000611,新安
121.50685,25.13547992,91,溫泉奇岩路口
121.5303396,25.1095312,539,蘭雅國中
121.5658783,24.98372145,1000454,司法新村
121.56892,24.999962,2728,萬芳6號公園
121.53375,25.018029,6667,臺大
121.52,25.069203,1001373,捷運圓山站
121.507149,25.139375,457,新民國中
121.5439226,25.03180524,6996,大安高工
121.5604451,25.06262411,8650,民權國小
121.577745,25.117197,1001326,內雙溪自然中 
121.5444989,24.99473447,2465,景華公園
121.5501789,25.0416559,372,捷運忠孝敦化 
121.5330189,25.03026091,2277,金華國中
121.5087829,25.03091636,3909,植物園
121.6136587,25.05539443,1660,南港
121.5618496,25.11109446,909,翠山莊
121.550089,25.061681,1000128,民權東路口
121.6012855,25.06725311,1024,民權隧道二
121.5601662,25.0798188,9403,濱江國中
121.516926,25.111764,172,自強街口(西安)
121.5860207,25.04564898,1932,忠孝醫院(成福)
121.566429,25.10746593,733,明溪街
121.5818402,25.05460727,1031,成美幼稚園
121.5304917,25.06324415,16256,新壽公園
121.606959,25.053401,4848,南港車站
121.517248,25.031219,1000277,南昌路
121.5867998,25.06256216,4809,石潭路
121.576536,24.987567,3988,政大
121.5851539,25.00323563,56112,萬福橋
121.503968,25.0894671,5976,社新里
121.5340829,25.0486558,1286,長安東路二段
121.532981,25.126841,4989,中銀山莊
121.600402,24.970251,56096,圓山
121.5368327,24.99988668,1001483,萬隆社區
121.523714,25.121853,14630,永欣里
121.5501331,24.9962111,4878,興安宮
121.546942,24.99599792,1001338,景華街一
121.5598827,25.1714284,4842,夢幻湖
121.587537,25.127044,1001277,聖人瀑布
121.5272009,25.04121176,2242,濟南路二段
121.514816,25.122271,1000828,陽明大學行政 
121.53912,25.15395,5021,陽明山立體停 
121.6111904,25.03351257,50025,中華科技大學
121.514796,25.1161,1000929,義理街口
121.514653,25.07207495,1001791,酒泉重慶路口
121.5107964,25.07164742,1481,鄰江里
121.5571174,25.08391436,4074,美麗華(植福)
121.4992738,25.03631661,1833,龍山寺(西園)
121.622274,25.019693,1000823,南深路80號
121.5831149,24.96583095,2530,樟湖步道
121.6236713,25.03512368,4649,坑口運動公園
121.520135,25.119738,317,榮總院區
121.513155,25.044802,1000638,重慶南路一段
121.523559,25.08874091,573,士林市場(銘傳 
121.5363395,24.99535802,1000669,景福街
121.5476245,25.12977995,1000612,下竹林
121.599306,25.062891,1076,晉強公司
121.575387,25.128746,9462,鵝尾山步道口
121.5011312,25.12791337,50086,慈后宮
121.514561,25.123178,4844,陽明大學實驗 
121.655361,25.02718743,1001309,大坑
121.522605,25.142554,47,大磺嘴
121.51061,25.14752,4837,水源地
121.5634082,25.12183814,1001274,擷翠新村
121.5777757,25.03594514,2098,松山商職(信義)
121.54702,25.10924418,1000609,永福(林語堂故 
121.550141,25.003475,2460,敦南美景
121.58679,25.09139,20339,武身廟
121.507236,25.127571,1001783,清江圖書館
121.5567186,25.12105096,664,永公路三
121.6241417,25.02537078,4730,豐台煤礦
121.5951126,25.00257404,12217,文和橋
121.4686523,25.13205266,311,北藝大音樂廳
121.502969,25.100872,7221,洲美國小
121.493319,25.098231,565,下竹圍
121.5299698,25.18282126,931,鞍部
121.5958086,25.00415872,5001,富德里
121.492059,25.144482,118,北投站
121.5368611,25.10696143,1000616,芝蘭新村
121.566482,25.044235,15119,松山高中(基隆 
121.5756264,24.99944254,2454,博嘉國小
121.504758,25.042383,232,昆明街(中醫院 
121.5546184,25.12484342,871,新安路三
121.5039652,25.11519946,20308,立賢路口
121.5683814,25.00235733,2493,萬芳活動中心
121.55198,25.01994,4131,黎明社教中心
121.522896,25.145839,20,大同之家
121.614669,25.096743,1001280,內溝
121.5651176,25.15812873,732,松園
121.568308,25.039384,1000688,消防局(松仁)
121.5813749,25.12002485,9422,大豐
121.56354,25.02287,4887,綠光101
121.528257,25.137749,182,行義路三
121.511662,25.11909757,441,陽明大學(西安)
121.5184859,25.02974594,1972,聯合醫院婦幼 
121.546182,25.078877,4185,永安里
121.5276512,25.03011897,6673,公企中心
121.584293,25.062312,4813,行善石潭路口
121.4915869,25.0997855,5978,地藏禪寺
121.532844,25.071033,1000124,新生公園(松江)
121.616978,25.038614,1620,九如里一
121.616682,25.078353,1000030,安泰街(康樂橋 
121.5573822,25.14401384,4807,菁山莊
121.5796924,25.03347771,1000779,永春高中
121.503948,25.033497,6402,艋舺大道
121.539442,25.14407085,14607,頂半嶺
121.5371451,25.11808546,50657,天母國中
121.524405,25.096111,10209,士林
121.499715,25.023358,1810,萬大國小
121.57509,25.13203,690,圳仔頭
121.5544791,25.12029219,60150,水墘
121.5510104,25.11362231,14416,永公橋
121.5439372,25.10504,724,拔子埔
121.49004,25.10978,780,浮洲活動中心
121.5873089,25.04221758,2073,玉成公園(成福)
121.53078,25.15773,1001457,內埔
121.5764514,25.05711968,1000280,行善路
121.5679547,25.02686551,50152,吳興國小(莊敬)
121.5270507,25.04152467,1000311,濟南路二段
121.570259,25.139454,1001440,興農橋
121.5752566,25.01859583,6726,景雲街
121.541976,25.052587,1001381,遼寧街口
121.589918,25.103908,554,觀光草莓園(二)
121.574546,25.130842,689,合誠宮
121.4645554,25.1274219,4872,利陽藝術學苑
121.513088,25.060795,1000054,涼州重慶路口
121.578339,24.98236662,14689,環山網球場
121.586251,24.989841,4030,貓纜動物園南 
121.51518,25.03176,1960,牯嶺街小劇場
121.5737072,25.0001268,36113,軍功新村
121.531911,25.14598,628,水井尾
121.5405147,25.17309977,824,頂湖山
121.558556,25.071555,1184,下塔悠
121.537216,25.068267,1209,臺北漁市
121.554472,25.072466,7250,下塔悠一
121.5495096,25.03977003,2328,敦化安和路口
121.562417,25.178696,20335,馬槽溫泉
121.5511901,25.00282827,2525,福興路口
121.511865,25.13705,4822,幽雅路口
121.527864,25.129093,3975,明山宮一
121.549879,25.140693,940,磺溪底
121.558438,25.147261,1001264,菁山三
121.5681586,25.08650559,8609,德明財經科技 
121.54394,25.03338526,2282,捷運大安站(信 
121.5364431,25.05733077,1207,臺北大學(臺北 
121.4954603,25.0964411,5980,福安里
121.468181,25.109311,4897,富洲里
121.5556187,25.10399175,9478,至善國中
121.5535854,25.0415661,3931,阿波羅大廈
121.5060903,25.04002393,1757,西寧南路
121.574477,25.032615,2106,松德站
121.556326,25.025205,2173,黎順里
121.4734457,25.13136881,3970,捷運忠義站
121.532532,25.132463,50049,猴洞產業道路
121.56666,25.130468,1001272,西雲禪寺
121.561641,25.151158,837,絹絲瀑布
121.55556,25.05562,1533,松山新城
121.5373,25.04445385,1168,忠泰美術館
121.574202,25.048149,50125,虎林街口
121.620895,25.041071,1726,舊莊公園
121.539351,25.152848,20372,頂坪
121.5674921,25.00156727,50053,萬芳國小
121.555111,25.001907,2540,興隆路口(辛亥)
121.5220184,25.06438114,1171,大同公司(晴光 
121.563071,25.00331,10140,萬美社區
121.5006529,25.03085256,4638,萬大路
121.49679,25.14463,454,慈航寺
121.5241968,25.03497377,2278,金甌女中
121.5397377,25.11115997,715,忠孝新村
121.5354,25.01348,200005054,交通事件裁決 
121.5305238,25.06464464,16258,新福里
121.5170589,25.09407634,580,士林高商
121.56521,25.027607,1000143,信義國中(莊敬)
121.5295416,25.03849767,1872,仁愛臨沂街口
121.532959,25.045052,6683,光華商場
121.5297117,25.03365886,2116,信義永康街口( 
121.5592168,25.05850177,1597,聯合二村
121.543573,25.040903,2317,捷運忠孝復興 
121.5401125,25.00438302,3980,武功國小(興隆)
121.586075,25.046533,200005046,聯合醫院忠孝 
121.5572966,25.14410738,4806,菁山莊
121.557568,25.042558,4162,捷運國父紀念 
121.5094559,25.0390908,4610,東吳大學城中 
121.5238362,25.03570042,2125,信義杭州路口
121.5135895,25.07450769,1000383,啟聰學校
121.582638,25.040675,1000179,大道路
121.556581,25.028298,1000295,三興國小(臨江 
121.568547,24.988372,50682,木柵市場
121.5098341,25.04149153,2027,寶慶路
121.580495,25.058297,1000215,潭美國小(舊宗)
121.5589234,25.05862493,1000075,聯合二村
121.5492689,25.04932137,1510,市立體育場
121.574649,24.978019,14692,大草坪(自強宿 
121.5112366,25.06158729,1413,臺北橋
121.6227345,25.03840568,1000152,舊莊
121.5170021,25.11891558,271,保一總隊
121.5528884,25.07985246,1001025,明水路口
121.54114,24.99333,3368,捷運景美站
121.50929,25.14117,20358,郵政訓練所
121.5453823,25.10696523,1000608,永嶺
121.5258019,25.04879065,1282,長安林森路口
121.5391123,25.06597176,1396,濱江商圈
121.5554245,25.13240537,4900,新安里中站
121.5837696,25.06142219,4672,行善行愛路口
121.520183,25.150059,50087,中正山登山口
121.57187,25.002678,1000684,萬芳社區
121.5895912,25.10365255,1001290,觀光草莓園
121.5106044,25.11343966,3957,石牌路
121.5113241,25.05983036,5996,保安街口
121.5808207,25.05401775,1063,長壽橋
121.5937926,24.96935859,57702,茶推廣中心
121.589841,25.039106,1000643,成福宮
121.57171,25.11494,696,至善路三段
121.504417,25.025473,1772,青年社區
121.49703,25.03295,1782,時報大樓
121.57497,25.01803,2163,紫雲街口
121.5334647,25.04827308,1285,長安東路二段
121.5565593,25.1833945,20338,臺寶
121.565303,25.03136799,2047,世貿新城
121.511022,25.057015,10411,迪化街
121.6203232,25.03979493,4739,舊莊里
121.5669781,25.10670466,9409,雙溪站一
121.5292685,25.02994692,2276,金華大廈
121.5963229,25.05855326,5052,芬第社區
121.5542265,25.0299435,4885,通化街夜市
121.4767009,25.10593173,5971,威靈廟
121.621016,25.039526,50029,舊莊國小
121.4930716,25.02751471,1839,雙園國中
121.523269,25.094828,322,士林國中
121.5150764,25.05692256,10412,靜修女中
121.4813916,25.10587264,759,建安新村
121.6236285,25.07872436,1042,南寮(忠三街口)
121.49608,25.10207,230,明安宮
121.560053,24.996475,4712,文山運動中心( 
121.564973,25.142135,840,菁山里(二)
121.503783,25.119973,60098,立農國小一
121.5590719,25.1484901,731,菁山五
121.515419,25.0289309,2009,寧波重慶路口
121.5591869,25.14838847,838,菁山五
121.538407,25.173595,20422,頂湖入口(竹子 
121.53607,25.04825154,1186,中山女高
121.657129,25.0263234,1001307,御香居
121.507514,25.14219,5066,泉源公園
121.536659,25.00219,1001487,萬和公園
121.503457,25.033705,3889,艋舺大道
121.558533,25.142145,14421,乾坑子
121.58759,25.125,9459,聖人橋
121.4943587,25.02579874,50720,寶興街
121.564231,25.143536,839,菁山里(一)
121.5151366,25.05138734,1449,後車站
121.536706,25.002018,1001481,萬和公園
121.530273,25.058575,1001086,民生東路口
121.5289453,25.01898619,1966,耕莘文教院
121.6111427,25.03360715,1613,中華科技大學
121.616349,25.04887,1000704,六褔公園
121.5572391,25.05360146,1563,三軍總醫院松 
121.565108,25.142067,1001442,菁山里(二)
121.5566726,25.17780132,621,中湖
121.5371569,25.02404154,6675,辛亥路口
121.538427,25.170444,144,湖田橋
121.506552,25.120463,384,捷運唭哩岸站 
121.5257503,25.05870779,1379,聚盛里
121.5645568,25.07970963,1083,基湖站
121.564595,25.051328,200005033,南京公寓(捷運 
121.5185121,25.059364,4888,成淵高中
121.5669292,24.98349851,4029,司法新村
121.525029,25.084936,1000256,捷運劍潭站(基 
121.5006154,25.0318311,1795,莒光路口
121.57187,25.1151,9429,至善路三段
121.6194765,25.07299411,1000677,東湖國中
121.517199,25.095042,50651,國立科教館
121.5103344,25.0831385,5989,葫蘆堵市場
121.511847,25.053232,6000,延平長安路口
121.5013415,25.03631291,1000242,龍山寺(康定)
121.585063,25.041958,1000299,玉成公園(中坡)
121.5739432,25.0851847,1155,麗山新村
121.6135979,25.05512409,1643,南港
121.6142156,25.05870329,1000273,南港軟體園區 
121.61612,25.034863,1618,九如里二
121.5438193,25.0259983,2320,捷運科技大樓 
121.5766634,25.05710938,1035,行善路
121.526942,25.034138,6940,捷運東門站
121.5146581,25.09636438,814,兒童新樂園
121.53245,25.12420428,50634,天母
121.511472,25.05984,1444,保安街口
121.5093973,25.09074404,36109,國泰人壽大樓
121.52412,25.048174,1351,華山公園
121.5367272,25.10132874,9454,芝山岩
121.521,25.029287,2342,潮州街口
121.5660667,25.08029524,8404,基湖路口
121.480196,25.136026,221,忠義
121.5409581,25.06060194,1395,龍江路口
121.52764,25.034025,6939,捷運東門站
121.546656,24.986793,2455,復興派出所
121.5689112,24.98419961,1000522,景文中學
121.5113873,25.03581436,1896,臺北法院
121.508426,25.036335,1853,小南門(和平院 
121.5104624,25.05285214,1000995,南京西路口(塔 
121.5685577,24.98370002,1000540,景文中學
121.49669,25.12976,38,大業路(大興街 
121.5623671,24.98286649,3992,國泰新村(興隆)
121.5181808,25.07080864,16205,庫倫街口
121.5508619,25.02427266,2250,和平安和路口
121.5092949,25.05016121,1483,聯合醫院中興 
121.56714,25.10655,955,雙溪站一
121.556845,24.999571,1000039,捷運萬芳醫院 
121.496276,25.035221,3940,中國時報
121.5537161,24.99956,16203,中國科技大學( 
121.56245,24.99726709,2475,棕櫚泉社區
121.587955,24.968486,2545,貓空纜車站
121.5735141,25.04562649,1000181,國民住宅
121.502003,25.120326,48,八仙里
121.4966093,25.09538055,622,中窟
121.5566769,25.12760881,872,新安路五
121.500164,25.035143,1794,捷運龍山寺站
121.58987,25.07103715,1080,國防醫學中心
121.554722,25.026482,7009,喬治商職
121.483879,25.134308,3976,北投會館
121.601616,24.9702,9625,圓山一
121.5090367,25.05635933,1420,民生西寧路口
121.5398057,25.13727656,630,文化大學一
121.4660525,25.1187984,14633,敬老院
121.549627,25.140861,1000613,磺溪底
121.5719271,25.04260338,4829,富台公園
121.528305,25.03751087,1871,仁愛路二段
121.517544,25.034044,1984,捷運中正紀念 
121.5306082,25.14796103,14602,龍鳳谷
121.5920271,25.07178889,980,三總內湖站
121.533563,25.06711071,16265,新生公園(林安 
121.5259494,25.08766631,862,陽明戲院
121.544908,25.052057,200005018,捷運南京復興 
121.4667499,25.12727976,3973,關渡國小(臺北 
121.5281729,25.06760675,6664,民族東路口
121.549278,25.099913,55007,故宮博物院(門 
121.5437039,25.16520001,1001092,竹子湖路2-2號
121.565354,25.123637,14635,公館里關帝廟
121.5534051,25.12437882,60147,新安路二
121.5555163,25.05165967,16006,南京寧安街口
121.4752161,25.13286761,52,中央北路
121.5220765,25.09071227,1000171,公教住宅
121.5680974,24.99878824,2322,捷運萬芳社區 
121.4868606,25.1061,706,沙埔
121.5728266,25.1240875,675,平菁街116巷口
121.545748,25.094566,20242,東吳大學
121.585688,25.048186,1716,聯合醫院忠孝 
121.5613476,25.0311604,4646,世貿中心(莊敬)
121.616413,25.043104,1610,中研院
121.546734,25.15826537,20367,童軍站
121.46505,25.12347,18076,關渡
121.58458,25.08439,1136,碧湖山莊
121.511624,25.057396,1419,民生西路口(大 
121.577464,25.049799,200005042,松山車站(八德)
121.4945694,25.09690121,894,福安消防隊
121.5090081,25.03906445,1936,東吳大學城中 
121.5103826,25.08136204,779,海光新村
121.5683417,25.07943401,1000896,仁寶大樓
121.505833,25.033074,1924,和平中華路口
121.5453392,25.04840692,1215,臺安醫院
121.528003,25.066028,1387,稻江護校
121.508424,25.12578337,7231,奇岩新村
121.504337,25.11740584,158,立農國小
121.56796,25.11869,2290,半嶺一
121.516293,25.142244,294,泉源別墅
121.5924131,25.08364705,1001288,碧湖國小
121.615363,25.047199,1707,圓拱橋
121.5798626,25.17987985,20332,大油坑
121.5912643,25.07858625,8620,星雲街
121.572137,25.04440131,4827,永吉松信路口
121.5382106,25.02983376,2188,大安國宅
121.5011471,25.03440391,1814,萬華車站
121.5253701,25.05876571,1380,聚盛里
121.525685,25.067313,1349,景福宮
121.5211599,25.09551889,1000743,新光醫院
121.5521073,25.1180074,854,陽明山國小
121.522366,25.14779846,1001313,十八份福德宮
121.5230331,25.03281846,2331,愛國東路口
121.5151366,25.03682854,6713,一女中(公園)
121.56006,25.12015,14412,光興宮
121.549876,25.004168,6736,敦南美景
121.6162532,25.07607757,4898,安泰社區
121.526233,25.04387785,2013,華山文創園區
121.527413,25.04410038,2015,華山文創園區
121.5449274,24.99494179,57709,景華公園
121.5436458,25.02214302,1000447,大安健康服務 
121.59724,24.966029,56095,涼亭站
121.5495568,25.14570348,902,福壽橋
121.5688647,25.14092838,14411,下過溪
121.526675,25.091056,585,小北街
121.6190444,25.04091228,50027,舊莊一站
121.5995,25.02499,1732,麗山橋
121.5453426,25.05432462,1386,慶城街口
121.5374579,25.06002802,6658,建國錦州街口
121.560927,25.05864053,1506,民生社區活動 
121.529957,25.033924,200005005,捷運東門站6
121.5882786,25.03943083,2077,成福路口
121.58557,25.12141,946,簡厝
121.5402309,25.16722632,60112,竹子湖派出所
121.5607455,25.00328085,2372,公訓正門
121.50533,25.04463,5039,市立中醫醫院
121.602057,25.084517,14681,大湖山莊
121.538501,25.169952,1001324,湖田橋
121.599295,25.079518,967,美國在臺協會
121.5280323,25.06388273,6663,中山國小(新生)
121.469318,25.12145,4660,關渡自然大樓
121.612219,25.03327029,1000965,軍人公墓
121.57964,25.13287,618,內厝
121.5530986,25.12051639,1000621,明德新村
121.577744,25.073152,1117,陽光街
121.533394,25.063292,6706,行天宮
121.57795,25.0641,1129,新湖行忠路口
121.4726163,25.1067408,5969,浮線
121.606393,25.058016,1001374,南港高工(重陽)
121.5273761,25.09707414,897,福林橋
121.508625,25.029263,4621,三元街口
121.5918074,25.08173601,1103,湖光市場
121.5471541,25.10952751,679,永福(林語堂故 
121.5509899,25.1137327,665,永公橋
121.5434023,25.03567577,2257,和安里
121.56737,24.98575,2456,景文中學(臺灣 
121.511363,25.06158309,5995,臺北橋
121.545784,25.05747761,1523,西華飯店
121.5610709,25.06246304,1514,民權國小
121.590623,25.06008,1146,新明成功路口
121.5808579,25.0745462,8617,瑞陽三號公園
121.5714654,25.0498157,1600,饒河街觀光夜 
121.5184654,25.05801,10203,民生西路口
121.505557,25.100488,1001436,三王宮
121.59161,25.01221,20410,富德靈骨樓
121.5105855,25.05386104,4801,迪化街口(永樂 
121.5802037,25.06413542,1000286,行愛路
121.5963674,25.05163706,4849,南港高中(市民 
121.5846125,25.00285115,2518,萬福橋
121.5767209,25.13141843,9475,平等里
121.623403,25.01841007,4732,護國九天宮
121.546683,25.003098,6737,敦南如意
121.5654593,25.08518057,50511,西湖國中
121.48886,25.143639,4778,大華柏園
121.612682,25.059031,1708,園區街
121.4915215,25.09949815,691,地藏禪寺
121.5676098,25.07800692,1000864,金泰公園
121.58759,25.13783,821,頂山
121.615415,25.072166,4973,安湖站
121.559319,25.143922,60142,礦寮
121.5111773,25.13633898,1001329,普濟寺
121.588722,25.097734,4071,碧霞宮
121.5722179,25.13653727,1000954,平菁街28巷
121.4898919,25.03052216,4834,綜合市場
121.531795,25.122559,1000328,農訓協會
121.526445,25.116512,4993,天壽里
121.57763,25.13316,14631,玉皇宮
121.58682,25.12814,672,平頂古圳步道 
121.513917,25.055694,1468,朝陽公園(鈕釦 
121.5188057,25.05033187,465,當代藝術館
121.5862,25.0126,1704,富德公墓14區
121.5099769,25.08903782,36105,社正路
121.541416,25.166432,1000679,竹子湖路7號
121.526902,25.15108165,1001470,紅柿下
121.574631,25.032285,2107,松德站
121.57518,25.01705,2165,瑞雲街口
121.5436007,25.1383293,50662,陽明天主堂
121.4979101,25.03842129,1812,萬華分局
121.5832,25.061172,4673,行善行愛路口
121.5569528,25.17826725,1428,中湖
121.528728,25.136345,179,行義路二
121.5905525,24.99966803,4143,富德
121.526529,25.143846,50538,惇敘工商(泉源)
121.4956093,25.09902308,817,許英媽廟
121.5680495,25.10679387,957,雙溪站二
121.576636,24.987437,50410,政大(聯合醫院)
121.500486,25.032025,1796,莒光路口
121.5110308,25.14116614,1000409,八勝園
121.594248,25.084622,50449,金龍路口
121.5653587,25.08167506,8402,內湖基湖路口
121.517445,25.028027,2010,福州街
121.56677,25.03397,6930,松廉路
121.530241,25.04928651,1000194,長安國小(吉林)
121.574345,25.072093,8661,陽光抽水站
121.5292341,25.12791643,20378,明山宮
121.5439963,25.13865418,858,陽明天主堂
121.5694425,25.17948474,20334,日月農莊
121.57678,24.9691,2407,杏花林(老泉里)
121.5752324,24.97989638,14691,研創中心
121.499403,25.130578,45,大興街口
121.522856,25.1027,1001099,捷運芝山站(福 
121.5597528,25.00560118,2552,靈糧山莊
121.5286595,25.06502403,1377,農安街
121.5801321,24.98503433,2397,北政國中
121.5340236,25.03851185,6917,新生南路口
121.5141566,25.02780507,1955,泉州街
121.5496633,25.14583811,903,福壽橋
121.5684663,25.01207597,36118,清水祖師廟
121.51803,25.150052,1,十八份埔
121.5319452,25.04864694,4008,長安國小(長安)
121.4970884,25.03539858,3913,中國時報
121.549636,25.151372,611,中山樓
121.5058,25.12920938,7227,石門
121.5368027,25.11825164,639,天母國中
121.5362727,25.04736823,1320,建國啤酒廠
121.662317,25.024643,393,涼亭
121.5063463,25.12435502,7232,公館華廈
121.512162,25.136316,504,銀光巷口
121.5984802,25.05783389,5054,東陽公園
121.6205218,25.03722609,4726,天公堂
121.571595,25.137849,930,鄭厝
121.533303,25.124111,14676,天母圖書館
121.57356,25.02112,2090,拇指山登山口
121.594378,25.07980532,2083,康寧國小
121.59729,24.96582,2453,涼亭站
121.4959392,25.10063028,16210,福安宮
121.576485,25.067523,1000367,瑞湖街口
121.552557,25.031516,59001,文昌街口
121.56385,25.16587,191,冷水坑服務站
121.4742695,25.10622392,5970,富洲里九段
121.5835288,25.07655685,1010,文德二號公園
121.516769,25.043941,6715,臺北車站(公園)
121.5307185,25.06475778,1378,農安街吉林路 
121.5026088,25.14030313,5062,復興一路口
121.5258683,25.0871745,7261,陽明戲院
121.5061015,25.04714334,1001450,洛陽停車場
121.4669871,25.12267618,545,關渡里
121.512933,25.060697,1000555,涼州重慶路口
121.512782,25.141076,50516,林泉里
121.6229072,25.07737216,50445,康湖隧道口(白 
121.563643,25.051517,200005031,南京三民路口 
121.5569332,24.98333785,2409,實踐國小
121.5672077,25.05630483,1520,西松高中
121.6029614,25.0517415,4650,南港機廠
121.588963,24.982853,2476,猴山坑
121.5091239,25.04072737,1000435,臺北市憲兵隊
121.587738,25.062784,1000549,石潭路
121.526232,25.078182,8616,圓山飯店
121.57034,25.13598758,1001273,永公路500巷
121.5057978,25.04590158,1820,漢口昆明街口
121.6002772,25.08476948,974,大湖
121.545343,25.024603,2300,國立臺北教育 
121.5467646,25.05802277,10418,民生敦化路口
121.58972,25.073372,50501,將軍嶺
121.5320204,25.0717274,1364,新生公園(林安 
121.56168,25.10859,617,中社路17巷
121.5146155,25.02621865,2019,螢橋國小
121.504703,25.140727,5064,進賢路口
121.5063804,25.11466798,480,實踐街口
121.532104,25.05812048,10409,捷運行天宮站
121.5301498,25.06340757,1374,新壽公園
121.5018738,25.03960482,4617,祖師廟(康定)
121.5277745,25.11849538,4981,齊福華廈
121.527854,25.033676,200005002,捷運東門站3
121.517833,25.089884,20379,福港街
121.5060841,25.03252534,3910,和平中華路口
121.5530627,25.11460144,1001271,永公路一
121.493379,25.018859,1000146,榮德里
121.5056608,25.12939097,7229,石門
121.6172569,25.04642939,488,福山抽水站
121.566277,25.105706,9411,雙溪社區
121.5267695,25.09086539,560,小北街
121.5581969,25.08453844,1000127,美麗華
121.489669,25.14058716,511,稻香市場
121.524516,25.027036,3943,捷運古亭站(和 
121.5354856,25.11823329,722,忠誠路口
121.568213,25.037241,2179,興雅國中
121.528112,25.140099,183,行義路四
121.6103608,25.05932757,1606,三重里
121.537374,25.036212,6652,延平中學
121.5380796,25.05457514,7611,臺北大學(臺北 
121.5952331,25.05295138,1000319,南港高中
121.514663,25.06011,1000894,大同分局
121.58648,25.046174,1000601,聯合醫院忠孝 
121.520216,25.069744,1462,捷運圓山站
121.5707663,25.01902205,2136,泰和公園
121.5622609,24.98243411,2437,國泰新村(興隆)
121.6115022,25.067493,1073,捷運東湖站(南 
121.5401759,25.09723287,805,梅林新村
121.5054653,25.02838463,1777,南機場公寓
121.593651,25.050218,3919,捷運昆陽站
121.552898,25.051534,200005029,南京寧安街口 
121.5287392,25.10247536,1000953,名山里
121.5840521,25.04257775,1000301,協和祐德高中
121.4707685,25.10856307,1001402,台北海大
121.506937,25.142401,5065,泉源公園
121.613314,25.03413,1001239,凌雲五村站
121.5856622,25.05956045,5047,潭美公園
121.5796641,24.983627,2365,三角公園
121.5020719,25.02196658,1775,青年路派出所
121.502989,25.100706,289,洲美國小
121.530156,25.051132,1000195,南京東路口
121.523537,25.045923,7605,捷運善導寺站
121.501595,25.125824,222,忠義新村
121.5607175,25.10689882,20228,中社路一段61巷
121.5301221,25.056756,1000183,台北銀行
121.51556,25.116026,14626,綜合市場
121.55507,24.99579,2534,興得閱覽室
121.608444,24.970128,4189,草湳大榕樹
121.540424,25.021623,2227,臺大資訊大樓
121.5678135,25.0051424,4161,名門社區
121.5749789,25.01856122,2042,水塔
121.5595392,24.99382172,2452,海巡署
121.58445,24.989433,2401,兆如安養中心
121.550024,25.084177,1001024,大直加油站
121.617633,25.040597,50023,胡適公園
