SITE_ID(Taipei-Free熱點代碼),AGENCY(機關名稱),NAME(熱點名稱),VENDOR_ID(業者),AREA(行政區),Address(地址),LATITUDE(緯度),LONGITUDE(經度)
TPEE000462,臺北市政府公共運輸處,政大附中-W-政大一街,TAIFO,文山區,116臺北市文山區政大一街353號候車亭,121.585746,24.98698
TPEE000463,臺北市政府公共運輸處,梅林新村-E-至善路一段,TAIFO,士林區,111臺北市士林區至善路一段與至善路一段138巷弄口東南側候車亭,121.540206,25.097169
TPEE000464,臺北市政府公共運輸處,公務人員訓練處-S-萬美街一段,TAIFO,文山區,116臺北市文山區萬美街一段121號旁候車亭,121.56224,25.001787
TPEE000465,臺北市政府公共運輸處,木新區民活動中心-S-木新路三段,TAIFO,文山區,116臺北市文山區木新路三段310巷6弄2號對面候車亭,121.556856,24.9815871
TPEE000466,臺北市政府公共運輸處,捷運象山站-W-信義路五段,TAIFO,信義區,110臺北市信義區信義路五段124號前候車亭,121.568984,25.03264
TPEE000467,臺北市政府公共運輸處,教師中心-N-紗帽路,TAIFO,北投區,112臺北市北投區紗帽路123號對面候車亭,121.547798,25.15022
TPEE000468,臺北市政府公共運輸處,通北街口-N-北安路,TAIFO,中山區,104臺北市中山區北安路409號旁候車亭(通北街本線),121.5412599,25.0799943
TPEE000469,臺北市政府公共運輸處,政大附中-E-政大一街,TAIFO,文山區,116臺北市文山區政大一街314號候車亭,121.585525,24.986555
TPEE000470,臺北市政府公共運輸處,敦南大地-福興路,TAIFO,文山區,116臺北市文山區福興路95巷21號旁候車亭,121.5486789,25.004794
TPEE000471,臺北市政府公共運輸處,景華公園-景興路,TAIFO,文山區,116臺北市文山區景興路98號候車亭,121.5445704,24.9945581
TPEE000472,臺北市政府公共運輸處,棲霞山莊-N-萬壽路,TAIFO,文山區,116臺北市文山區萬壽路58號斜對面候車亭,121.587913,24.98727
TPEE000473,臺北市政府公共運輸處,久康街口-E-秀明路一段,TAIFO,文山區,116臺北市文山區秀明路一段31號斜對面候車亭,121.5646581,24.9895467
TPEE000474,臺北市政府公共運輸處,世界山莊-W-萬美街二段,TAIFO,文山區,116臺北市文山區萬美街二段51號對面候車亭,121.56421,25.00553
TPEE000475,臺北市政府公共運輸處,中興公寓-W-木柵路一段,TAIFO,文山區,116臺北市文山區木柵路一段333號候車亭,121.557357,24.988748
TPEE000476,臺北市政府公共運輸處,萬芳國小-N-萬和街,TAIFO,文山區,116臺北市文山區萬和街1號對面候車亭,121.5674389,25.0015476
TPEE000477,臺北市政府公共運輸處,木南公園-N-木新路二段,TAIFO,文山區,116臺北市文山區木新路二段73號前候車亭,121.5705872,24.9853496
TPEE000478,臺北市政府公共運輸處,兆如安養中心-S-政大二街,TAIFO,文山區,116臺北市文山區政大二街129號候車亭,121.58432,24.989398
TPEE000479,臺北市政府公共運輸處,政大三街-W-政大三街,TAIFO,文山區,116臺北市文山區政大三街88號對面候車亭,121.582862,24.98604
TPEE000480,臺北市政府公共運輸處,萬芳活動中心-萬美街一段,TAIFO,文山區,116臺北市文山區萬美街一段23號對面候車亭,121.5694486,25.0023805
TPEE000481,臺北市政府公共運輸處,政大一-S-萬壽路,TAIFO,文山區,116臺北市文山區萬壽路6號旁候車亭,121.5760477,24.9878111
TPEE000482,臺北市政府公共運輸處,菁山二-N-菁山路,TAIFO,士林區,111臺北市士林區菁山路101巷28號候車亭,121.558929,25.146411
TPEE000483,臺北市政府公共運輸處,貴子坑水土保持園區-S-中和街,TAIFO,北投區,112臺北市北投區中和街525巷6弄25號對面候車亭,121.492584,25.145221
TPEE000486,臺北市政府公共運輸處,榮總一-W1-石牌路二段,TAIFO,北投區,112臺北市北投區石牌路二段與振興街口往西50M附近候車亭,121.5205303,25.118753
TPEE000488,臺北市政府公共運輸處,北投公園-N-光明路,TAIFO,北投區,112臺北市北投區光明路235號對面候車亭,121.5043648,25.1365844
TPEE000489,臺北市政府公共運輸處,承德公館路口-S-承德路七段,TAIFO,北投區,112臺北市北投區承德路七段383號前方候車亭,121.5019655,25.1188998
TPEE000490,臺北市政府公共運輸處,榮光新村-S-石牌路二段,TAIFO,北投區,112臺北市北投區石牌路二段322號對面候車亭,121.522644,25.120244
TPEE000491,臺北市政府公共運輸處,宏國新村-W-明德路,TAIFO,北投區,112臺北市北投區明德路321號對面候車亭,121.5203913,25.1154833
TPEE000492,臺北市政府公共運輸處,頂湖-S-東昇路,TAIFO,北投區,112臺北市北投區東昇路116號旁候車亭,121.53025,25.156225
TPEE000495,臺北市政府公共運輸處,復興崗-W-中央北路二段,TAIFO,北投區,112臺北市北投區中央北路二段72號旁候車亭,121.492607,25.138111
TPEE000496,臺北市政府公共運輸處,陽明山-S-紗帽路,TAIFO,北投區,112臺北市北投區湖山路一段14號對面候車亭,121.5473867,25.1522996
TPEE000497,臺北市政府公共運輸處,圓山新城二-S-通北街,TAIFO,中山區,104臺北市中山區通北街65巷2弄2號旁候車亭,121.53989,25.08287
TPEE000498,臺北市政府公共運輸處,致遠新村-N-秀山路,TAIFO,北投區,112臺北市北投區秀山路24號旁候車亭,121.490745,25.14302
TPEE000499,臺北市政府公共運輸處,致遠新村-S-秀山路,TAIFO,北投區,112臺北市北投區秀山路15號斜對面候車亭,121.490882,25.143016
TPEE000500,臺北市政府公共運輸處,新北投-S-泉源路,TAIFO,北投區,112臺北市北投區泉源路11號斜對面候車亭,121.5045042,25.1379469
TPEE000501,臺北市政府公共運輸處,福安宮-S-公館路,TAIFO,北投區,112臺北市北投區公館路91號對面候車亭,121.5046548,25.1305435
TPEE000502,臺北市政府公共運輸處,華僑會館-S-泉源路,TAIFO,北投區,112臺北市北投區泉源路25號前方候車亭,121.506179,25.139417
TPEE000503,臺北市政府公共運輸處,大度立德路口-E-大度路三段,TAIFO,北投區,112臺北市北投區大度路三段185號對面候車亭,121.4709156,25.1230398
TPEE000504,臺北市政府公共運輸處,三玉宮-E-天母東路,TAIFO,士林區,111臺北市士林區天母東路6之2號前方候車亭,121.5311,25.11799
TPEE000505,臺北市政府公共運輸處,稻香市場-N-稻香路,TAIFO,北投區,112臺北市北投區稻香路75號對面候車亭,121.489624,25.140579
TPEE000506,臺北市政府公共運輸處,北投市場(磺港)-S-磺港路,TAIFO,北投區,112臺北市北投區磺港路30號候車亭,121.503143,25.132406
TPEE000507,臺北市政府公共運輸處,大業路一-N-大業路,TAIFO,北投區,112臺北市北投區大業路12號候車亭,121.4994721,25.1227356
TPEE000508,臺北市政府公共運輸處,水塔-W-祥雲街,TAIFO,信義區,110臺北市信義區祥雲街37號旁候車亭,121.5749766,25.0185741
TPEE000509,臺北市政府公共運輸處,奇岩新村-N-公館路,TAIFO,北投區,112臺北市北投區館路253號候車亭,121.5083539,25.1256576
TPEE000510,臺北市政府公共運輸處,奇岩一站-N-公館路,TAIFO,北投區,112臺北市北投區公館路352號對面候車亭,121.504783,25.123075
TPEE000511,臺北市政府公共運輸處,承德路七段-S-承德路七段,TAIFO,北投區,112臺北市北投區承德路七段141號候車亭,121.508583,25.11276
TPEE000514,臺北市政府公共運輸處,大坑廟-N-湖山路二段,TAIFO,北投區,112臺北市北投區湖山路二段30號旁候車亭,121.53807,25.158752
TPEE000515,臺北市政府公共運輸處,大業路二-大業路,TAIFO,北投區,112臺北市北投區大業路392號對面候車亭,121.4968469,25.1298472
TPEE000516,臺北市政府公共運輸處,大業路三-大業路,TAIFO,北投區,112臺北市北投區大業路456號對面候車亭,121.495857,25.13175
TPEE000517,臺北市政府公共運輸處,永明派出所-E1-石牌路二段,TAIFO,北投區,112臺北市北投區石牌路二段100號旁候車亭,121.516616,25.117374
TPEE000518,臺北市政府公共運輸處,石牌-文林北路,TAIFO,北投區,112臺北市北投區文林北路261號旁候車亭,121.512374,25.109472
TPEE000519,臺北市政府公共運輸處,芝山公園-至誠路一段,TAIFO,士林區,111臺北市士林區至誠路一段150號旁候車亭,121.5341155,25.1013452
TPEE000520,臺北市政府公共運輸處,新生公園(林安泰)-S-濱江街,TAIFO,中山區,104臺北市中山區濱江街16號植物園旁候車亭,121.5320378,25.0717762
TPEE000521,臺北市政府公共運輸處,紗帽馬場-紗帽路,TAIFO,北投區,112臺北市北投區紗帽路20之5號附近候車亭,121.53269,25.14036
TPEE000522,臺北市政府公共運輸處,捷運唭哩岸站一(東華)-W-東華街二段,TAIFO,北投區,112臺北市北投區東華街二段294號候車亭,121.507308,25.120931
TPEE000523,臺北市政府公共運輸處,頂坪-湖山路一段,TAIFO,北投區,112臺北市北投區湖山路一段41號對面候車亭,121.539382,25.152853
TPEE000524,臺北市政府公共運輸處,關渡宮-知行路,TAIFO,北投區,112臺北市北投區知行路2之1號旁候車亭,121.4650744,25.1178728
TPEE000525,臺北市政府公共運輸處,48號公園-E-珠海路,TAIFO,北投區,112臺北市北投區珠海路192號前方候車亭,121.5125452,25.1427033
TPEE000527,臺北市政府公共運輸處,鳳甲美術館-N-大業路,TAIFO,北投區,112臺北市北投區大業路260號前方候車亭,121.4983249,25.1264999
TPEE000528,臺北市政府公共運輸處,鳳甲美術館-S-大業路,TAIFO,北投區,112臺北市北投區大業路292號對面候車亭,121.497688,25.127618
TPEE000529,臺北市政府公共運輸處,大愛電視台-S-立德路,TAIFO,北投區,112臺北市北投區立德路2號對面候車停,121.4714624,25.1235273
TPEE000531,臺北市政府公共運輸處,萬利街口-W-萬利街,TAIFO,文山區,116臺北市文山區萬利街2巷9號對面公園旁候車亭,121.5673541,24.9991143
TPEE000532,臺北市政府公共運輸處,惠濟宮-W-至誠路一段,TAIFO,北投區,112臺北市北投區至誠路一段289號對面候車亭,121.531639,25.101934
TPEE000533,臺北市政府公共運輸處,桃源國中-S-中央北路四段,TAIFO,北投區,112臺北市北投區中央北路四段78號對面候車亭,121.4769201,25.1340991
TPEE000534,臺北市政府公共運輸處,大業路(農禪寺)-S-大業路,TAIFO,北投區,112臺北市北投區大業路37號旁候車亭,121.499107,25.122905
TPEE000535,臺北市政府公共運輸處,大業路(捷運北投站)-S-大業路,TAIFO,北投區,112臺北市北投區大業路456號候車亭,121.4961253,25.1318839
TPEE000536,臺北市政府公共運輸處,湖山路二段-N-湖山路二段,TAIFO,北投區,112臺北市北投區湖山路二段9之6號旁候車亭,121.5387,25.15806
TPEE000538,臺北市政府公共運輸處,進賢路口-W-進賢路,TAIFO,北投區,112臺北市北投區進賢路2號旁候車亭,121.504707,25.140718
TPEE000539,臺北市政府公共運輸處,風尾-N-東昇路,TAIFO,北投區,112臺北市北投區東昇路68之15號出入口東南側候車亭,121.528923,25.154441
TPEE000540,臺北市政府公共運輸處,發電所-S-塔悠路,TAIFO,松山區,105臺北市松山區塔悠路164號候車亭,121.5695096,25.0557858
TPEE000541,臺北市政府公共運輸處,萬芳國宅-W-萬寧街,TAIFO,文山區,116臺北市文山區萬寧街27號前方候車亭,121.5651101,25.00332
TPEE000542,臺北市政府公共運輸處,西松國小-S-三民路,TAIFO,松山區,105臺北市松山區三民路12號對面候車亭,121.5637569,25.0528168
TPEE000543,臺北市政府公共運輸處,長壽公園-W-健康路,TAIFO,松山區,105臺北市松山區健康路151號候車亭,121.5601302,25.0540193
TPEE000544,臺北市政府公共運輸處,臺北市區監理所-W-八德路四段,TAIFO,松山區,105臺北市松山區八德路四段83號前候車亭,121.560249,25.048538
TPEE000545,臺北市政府公共運輸處,民生東路口-N-復興北路,TAIFO,松山區,105臺北市松山區復興北路301號候車亭,121.54438,25.058317
TPEE000546,臺北市政府公共運輸處,民生敦化路口-W-民生東路三段,TAIFO,松山區,105臺北市松山區民生東路三段119號斜前方候車亭,121.54692,25.0578439
TPEE000547,臺北市政府公共運輸處,松山新城-N-光復北路,TAIFO,松山區,105臺北市松山區光復北路208號對面候車亭,121.5559017,25.0552541
TPEE000548,臺北市政府公共運輸處,三民國小-N-民權東路五段,TAIFO,松山區,105臺北市松山區民權東路五段24號對面候車亭,121.5640094,25.0630525
TPEE000549,臺北市政府公共運輸處,公教住宅-W-民生東路四段,TAIFO,松山區,105臺北市松山區民生東路四段105號旁候車亭,121.5527481,25.0581306
TPEE000550,臺北市政府公共運輸處,民生復興路口-W-民生東路三段,TAIFO,松山區,105臺北市松山區民生東路三段109號候車亭,121.5453071,25.0578982
TPEE000551,臺北市政府公共運輸處,南京公寓(捷運南京三民)-W1-南京東路五段,TAIFO,松山區,105臺北市松山區南京東路五段307號候車亭,121.5666533,25.0515036
TPEE000552,臺北市政府公共運輸處,民生復興路口-E-民生東路三段,TAIFO,松山區,105臺北市松山區民生東路三段126號候車亭,121.5457898,25.0575697
TPEE000553,臺北市政府公共運輸處,東興路一-N-東興路,TAIFO,松山區,105臺北市松山區東興路21號候車亭,121.5654769,25.0497084
TPEE000554,臺北市政府公共運輸處,東興路一-S-東興路,TAIFO,松山區,105臺北市松山區東興路12號前候車亭,121.5653733,25.0498339
TPEE000555,臺北市政府公共運輸處,東興路-N-東興路,TAIFO,松山區,105臺北市松山區東興路71號前候車亭,121.5664917,25.0465192
TPEE000556,臺北市政府公共運輸處,東興路-S-東興路,TAIFO,松山區,105臺北市松山區東興路71號對面候車亭,121.566801,25.0464815
TPEE000557,臺北市政府公共運輸處,民生敦化路口-民生東路三段,TAIFO,松山區,105臺北市松山區民生東路三段158號前候車亭,121.5481136,25.0575954
TPEE000558,臺北市政府公共運輸處,萬壽橋頭(木柵)-N1-木柵路三段,TAIFO,文山區,116臺北市文山區木柵路三段295號對面候車亭,121.5710881,24.9913533
TPEE000559,臺北市政府公共運輸處,信義行政中心(信義)-E-信義路五段,TAIFO,信義區,110臺北市信義區信義路五段108號旁候車亭,121.5674898,25.032716
TPEE000561,臺北市政府公共運輸處,泰和公園-S-吳興街,TAIFO,信義區,110臺北市信義區吳興街600巷67弄78號對面候車亭,121.5708031,25.0190265
TPEE000562,臺北市政府公共運輸處,碧山巖-W-碧山路,TAIFO,內湖區,114臺北市內湖區碧山路26號旁候車亭 ,121.5878451,25.0983216
TPEE000563,臺北市政府公共運輸處,綠野山莊-S-政大一街,TAIFO,文山區,116臺北市文山區政大一街392號對面候車亭,121.587623,24.988197
TPEE000564,臺北市政府公共運輸處,五分埔商圈(中坡北)-S-中坡北路,TAIFO,信義區,110臺北市信義區中坡北路94號斜對面候車亭,121.5801053,25.0480339
TPEE000565,臺北市政府公共運輸處,興雅國中-N-松仁路,TAIFO,信義區,110臺北市信義區松仁路89號前方候車亭,121.5682633,25.0371143
TPEE000566,臺北市政府公共運輸處,翠山莊-W-中社路一段,TAIFO,士林區,111臺北市士林區中社路一段11號旁候車亭,121.5621607,25.1112608
TPEE000567,臺北市政府公共運輸處,濟南金山路口-E-濟南路二段,TAIFO,中正區,100臺北市中正區濟南路二段20號旁候車亭,121.5284577,25.0409504
TPEE000568,臺北市政府公共運輸處,撫遠抽水站-N-塔悠路,TAIFO,松山區,105臺北市松山區塔悠路351號旁候車亭,121.568634,25.062389
TPEE000569,臺北市政府公共運輸處,消防局(松仁)-N-松仁路,TAIFO,信義區,110臺北市信義區松仁路3號旁候車亭,121.568611,25.039989
TPEE000570,臺北市政府公共運輸處,網球場-N-瑞雲街,TAIFO,信義區,110臺北市信義區瑞雲街11號旁候車亭,121.5765028,25.0164617
TPEE000572,臺北市政府公共運輸處,永吉松信路口-S-松信路,TAIFO,信義區,110臺北市信義區松信路105號對面候車亭,121.5719906,25.0449351
TPEE000573,臺北市政府公共運輸處,吳興國小-S-松仁路,TAIFO,信義區,110臺北市信義區松仁路227號對面候車亭,121.5686141,25.0262119
TPEE000574,臺北市政府公共運輸處,市政府(松智)-N-松智路,TAIFO,信義區,110臺北市信義區松智路1號對面(臨松智路15巷)候車亭,121.5656213,25.0367849
TPEE000575,臺北市政府公共運輸處,大道路-S-大道路,TAIFO,信義區,110臺北市信義區大道路93號對面候車亭,121.5827553,25.0401406
TPEE000576,臺北市政府公共運輸處,世貿新城-松智路,TAIFO,信義區,110臺北市信義區松智路31號旁候車亭,121.5654065,25.0308787
TPEE000577,臺北市政府公共運輸處,松仁路-N-松仁路,TAIFO,信義區,110臺北市信義區松仁路277號旁候車亭,121.5696651,25.0245321
TPEE000578,臺北市政府公共運輸處,黎雙公園-E-吳興街,TAIFO,信義區,110臺北市信義區吳興街284巷22弄92之1號西北側候車亭(台北醫學大學拇山學苑旁),121.5605738,25.0243003
TPEE000579,臺北市政府公共運輸處,松平路口-N-松仁路,TAIFO,信義區,110臺北市信義區松仁路151巷1號(松仁路本線)候車亭,121.568199,25.030965
TPEE000580,臺北市政府公共運輸處,永吉國中-E-松隆路,TAIFO,信義區,110臺北市信義區松隆路與永吉路225巷52弄口東側,121.5736885,25.0476138
TPEE000581,臺北市政府公共運輸處,挹翠山莊-N-吳興街,TAIFO,信義區,110臺北市信義區祥雲路與吳興街600巷口西北側候車亭,121.5733723,25.0195617
TPEE000582,臺北市政府公共運輸處,南港軟體園區北站-S-三重路,TAIFO,南港區,115臺北市南港區重路19之12號候車亭,121.614074,25.0587
TPEE000583,臺北市政府公共運輸處,南軟園區北站-N-三重路,TAIFO,南港區,115臺北市南港區三重路19之12號對面候車亭,121.61428,25.058692
TPEE000584,臺北市政府公共運輸處,南港軟體園區南站-S1-三重路,TAIFO,南港區,115臺北市南港區三重路19之2號旁候車亭,121.613899,25.056531
TPEE000585,臺北市政府公共運輸處,南港軟體園區南站-N1-三重路,TAIFO,南港區,115臺北市南港區三重路19之2號對面候車亭,121.614135,25.056516
