ID(序號),OrgName(機構名稱),ActivityName(活動名稱),Area(行政區),Address(活動地址),Latitude(緯度),Longitude(經度),Cate(類型),Peoples(可容納人數),Week(開課星期)
3737,財團法人環宇國際文化教育基金會(萬華),樂齡肌肉強化運動,萬華區,臺北市萬華區寶興街136號1樓,25.0249122,121.494748,運動,20,星期二
3738,財團法人環宇國際文化教育基金會(萬華),大自然創意手做,萬華區,臺北市萬華區寶興街136號1樓,25.0249122,121.494748,園藝,20,星期三
3739,財團法人環宇國際文化教育基金會(萬華),趣玩彩藝,萬華區,臺北市萬華區寶興街136號1樓,25.0249122,121.494748,表演藝術,20,星期二
3740,財團法人環宇國際文化教育基金會(萬華),老歌歡唱,萬華區,臺北市萬華區寶興街136號1樓,25.0249122,121.494748,其他,20,星期三
3741,財團法人環宇國際文化教育基金會(萬華),長青韻律舞蹈,萬華區,臺北市萬華區寶興街136號1樓,25.0249122,121.494748,表演藝術,20,星期三
3742,財團法人環宇國際文化教育基金會(萬華),繪本手做,萬華區,臺北市萬華區寶興街136號1樓,25.0249122,121.494748,藝術,20,星期三
3743,財團法人雙福社會福利慈善事業基金會 (信義社區照顧關懷據點),"逗陣作""繪""",信義區,臺北市信義區光復南路447-44號,25.0353556,121.5586661,藝術,30,星期二
3744,財團法人雙福社會福利慈善事業基金會 (信義社區照顧關懷據點),午餐,信義區,臺北市信義區光復南路447-44號,25.0353556,121.5586661,午餐,80,星期二
3745,財團法人雙福社會福利慈善事業基金會 (信義社區照顧關懷據點),午餐,信義區,臺北市信義區光復南路447-44號,25.0353556,121.5586661,午餐,80,星期三
3746,財團法人雙福社會福利慈善事業基金會 (信義社區照顧關懷據點),午餐,信義區,臺北市信義區光復南路447-44號,25.0353556,121.5586661,午餐,80,星期四
3747,財團法人雙福社會福利慈善事業基金會 (信義社區照顧關懷據點),午餐,信義區,臺北市信義區光復南路447-44號,25.0353556,121.5586661,午餐,80,星期五
3748,財團法人雙福社會福利慈善事業基金會 (信義社區照顧關懷據點),午餐,信義區,臺北市信義區光復南路447-44號,25.0353556,121.5586661,午餐,80,星期六
3749,財團法人雙福社會福利慈善事業基金會 (信義社區照顧關懷據點),以琳讀書會,信義區,臺北市信義區光復南路447-44號,25.0353556,121.5586661,社交聯誼,30,星期三
3750,財團法人雙福社會福利慈善事業基金會 (信義社區照顧關懷據點),晚餐,信義區,臺北市信義區光復南路447-44號,25.0353556,121.5586661,晚餐,80,星期二
3751,財團法人雙福社會福利慈善事業基金會 (信義社區照顧關懷據點),晚餐,信義區,臺北市信義區光復南路447-44號,25.0353556,121.5586661,晚餐,80,星期三
3752,財團法人雙福社會福利慈善事業基金會 (信義社區照顧關懷據點),晚餐,信義區,臺北市信義區光復南路447-44號,25.0353556,121.5586661,晚餐,80,星期四
3753,財團法人雙福社會福利慈善事業基金會 (信義社區照顧關懷據點),晚餐,信義區,臺北市信義區光復南路447-44號,25.0353556,121.5586661,晚餐,80,星期五
3754,財團法人雙福社會福利慈善事業基金會 (信義社區照顧關懷據點),晚餐,信義區,臺北市信義區光復南路447-44號,25.0353556,121.5586661,晚餐,80,星期六
3755,財團法人雙福社會福利慈善事業基金會 (信義社區照顧關懷據點),健康促進活動,信義區,臺北市信義區光復南路447-44號,25.0353556,121.5586661,生活知識,80,星期四
3756,財團法人雙福社會福利慈善事業基金會 (信義社區照顧關懷據點),生命萬花筒班,信義區,臺北市信義區光復南路447-44號,25.0353556,121.5586661,生活知識,50,星期四
3757,財團法人雙福社會福利慈善事業基金會 (信義社區照顧關懷據點),喜樂療癒班,信義區,臺北市信義區光復南路447-44號,25.0353556,121.5586661,生活知識,30,星期四
3758,財團法人雙福社會福利慈善事業基金會 (信義社區照顧關懷據點),銀百合心靈成長班,信義區,臺北市信義區光復南路447-44號,25.0353556,121.5586661,社交聯誼,30,星期五
3759,財團法人雙福社會福利慈善事業基金會 (信義社區照顧關懷據點),恩樂讀書會,信義區,臺北市信義區光復南路447-44號,25.0353556,121.5586661,社交聯誼,30,星期六
3760,財團法人雙福社會福利慈善事業基金會 (信義社區照顧關懷據點),粉百合心靈成長班,信義區,臺北市信義區光復南路447-44號,25.0353556,121.5586661,社交聯誼,30,星期六
3761,財團法人雙福社會福利慈善事業基金會 (信義社區照顧關懷據點),樂齡桌遊好時光(1),信義區,臺北市信義區光復南路447-44號,25.0353556,121.5586661,其他,30,星期三
3762,財團法人雙福社會福利慈善事業基金會 (信義社區照顧關懷據點),樂齡桌遊好時光(1),信義區,臺北市信義區光復南路447-44號,25.0353556,121.5586661,其他,30,星期五
3763,財團法人雙福社會福利慈善事業基金會 (信義社區照顧關懷據點),樂齡桌遊好時光(1),信義區,臺北市信義區光復南路447-44號,25.0353556,121.5586661,其他,30,星期六
3764,財團法人雙福社會福利慈善事業基金會 (信義社區照顧關懷據點),樂齡桌遊好時光(2),信義區,臺北市信義區光復南路447-44號,25.0353556,121.5586661,社交聯誼,30,星期二
3765,財團法人雙福社會福利慈善事業基金會 (信義社區照顧關懷據點),平甩六活養生,信義區,臺北市信義區光復南路447-44號,25.0353556,121.5586661,運動,30,星期二
3766,財團法人雙福社會福利慈善事業基金會 (信義社區照顧關懷據點),降血脂講座,信義區,臺北市信義區光復南路447-44號,25.0353556,121.5586661,醫藥保健,30,星期二
3767,財團法人雙福社會福利慈善事業基金會 (信義社區照顧關懷據點),熊門太極拳初級班(上),信義區,臺北市信義區光復南路447-44號,25.0353556,121.5586661,運動,30,星期三
3768,財團法人雙福社會福利慈善事業基金會 (信義社區照顧關懷據點),以琳讀書會(雙週),信義區,臺北市信義區光復南路447-44號,25.0353556,121.5586661,社交聯誼,30,星期五
3769,財團法人雙福社會福利慈善事業基金會 (信義社區照顧關懷據點),銀百合心靈成長班(單週),信義區,臺北市信義區光復南路447-44號,25.0353556,121.5586661,社交聯誼,30,星期五
3770,財團法人雙福社會福利慈善事業基金會 (信義社區照顧關懷據點),恩樂讀書會(雙週),信義區,臺北市信義區光復南路447-44號,25.0353556,121.5586661,社交聯誼,30,星期六
3771,財團法人雙福社會福利慈善事業基金會 (信義社區照顧關懷據點),粉百合心靈成長班(單週),信義區,臺北市信義區光復南路447-44號,25.0353556,121.5586661,社交聯誼,30,星期六
3772,財團法人雙福社會福利慈善事業基金會 (信義社區照顧關懷據點),歌唱班(下),信義區,臺北市信義區光復南路447-44號,25.0353556,121.5586661,音樂,40,星期三
3773,財團法人雙福社會福利慈善事業基金會 (信義社區照顧關懷據點),彈唱烏克麗麗(進階班),信義區,臺北市信義區光復南路447-44號,25.0353556,121.5586661,音樂,30,星期三
3774,財團法人雙福社會福利慈善事業基金會 (信義社區照顧關懷據點),桌球樂(1),信義區,臺北市信義區光復南路447-44號,25.0353556,121.5586661,運動,20,星期二
3775,財團法人雙福社會福利慈善事業基金會 (信義社區照顧關懷據點),手機拍出好照片,信義區,臺北市信義區光復南路447-44號,25.0353556,121.5586661,科技資訊,30,星期二
3776,財團法人雙福社會福利慈善事業基金會 (信義社區照顧關懷據點),"一起""療""花草生活不無聊",信義區,臺北市信義區光復南路447-44號,25.0353556,121.5586661,園藝,30,星期二
3777,財團法人雙福社會福利慈善事業基金會 (信義社區照顧關懷據點),肌肉強化與心理減壓(２),信義區,臺北市信義區光復南路447-44號,25.0353556,121.5586661,運動,30,星期二
3778,財團法人雙福社會福利慈善事業基金會 (信義社區照顧關懷據點),造型氣球,信義區,臺北市信義區光復南路447-44號,25.0353556,121.5586661,藝術,30,星期三
3779,財團法人雙福社會福利慈善事業基金會 (信義社區照顧關懷據點),熊門太極拳初級班(下),信義區,臺北市信義區光復南路447-44號,25.0353556,121.5586661,運動,30,星期三
3780,財團法人雙福社會福利慈善事業基金會 (信義社區照顧關懷據點),健康自脊來,信義區,臺北市信義區光復南路447-44號,25.0353556,121.5586661,運動,30,星期三
3781,財團法人雙福社會福利慈善事業基金會 (信義社區照顧關懷據點),桌球樂(2),信義區,臺北市信義區光復南路447-44號,25.0353556,121.5586661,運動,20,星期二
3782,財團法人雙福社會福利慈善事業基金會 (信義社區照顧關懷據點),小故事大道理,信義區,臺北市信義區光復南路447-44號,25.0353556,121.5586661,社交聯誼,20,星期二
3783,財團法人雙福社會福利慈善事業基金會 (信義社區照顧關懷據點),跳出健康餐,信義區,臺北市信義區光復南路447-44號,25.0353556,121.5586661,生活知識,30,星期二
3784,財團法人雙福社會福利慈善事業基金會 (信義社區照顧關懷據點),肌肉強化與心理減壓(1),信義區,臺北市信義區光復南路447-44號,25.0353556,121.5586661,運動,30,星期二
3785,財團法人雙福社會福利慈善事業基金會 (信義社區照顧關懷據點),歌唱班(上),信義區,臺北市信義區光復南路447-44號,25.0353556,121.5586661,音樂,40,星期三
3786,財團法人雙福社會福利慈善事業基金會 (信義社區照顧關懷據點),樂齡慢動強肌篇,信義區,臺北市信義區光復南路447-44號,25.0353556,121.5586661,運動,30,星期三
3787,財團法人雙福社會福利慈善事業基金會 (信義社區照顧關懷據點),閱讀樂(1),信義區,臺北市信義區光復南路447-44號,25.0353556,121.5586661,社交聯誼,20,星期二
3788,財團法人雙福社會福利慈善事業基金會 (信義社區照顧關懷據點),閱讀樂(2),信義區,臺北市信義區光復南路447-44號,25.0353556,121.5586661,生活知識,20,星期二
3789,財團法人雙福社會福利慈善事業基金會 (信義社區照顧關懷據點),閱讀樂(3),信義區,臺北市信義區光復南路447-44號,25.0353556,121.5586661,生活知識,20,星期二
3790,財團法人雙福社會福利慈善事業基金會(蒙恩),多元健康講座,松山區,臺北市松山區光復北路112號8F,25.0508432,121.5576923,生活知識,50,星期三
3791,財團法人雙福社會福利慈善事業基金會(蒙恩),共餐,松山區,臺北市松山區光復北路112號8F,25.0508432,121.5576923,午餐,50,星期三
3792,財團法人雙福社會福利慈善事業基金會(蒙恩),共餐,松山區,臺北市松山區光復北路112號8F,25.0508432,121.5576923,午餐,50,星期四
3793,財團法人雙福社會福利慈善事業基金會(蒙恩),美聲合唱,松山區,臺北市松山區光復北路112號8F,25.0508432,121.5576923,音樂,40,星期四
3794,財團法人雙福社會福利慈善事業基金會(蒙恩),樂活體適能,松山區,臺北市松山區光復北路112號8F,25.0508432,121.5576923,運動,50,星期五
3795,財團法人雙福社會福利慈善事業基金會(蒙恩),手工DIY,松山區,臺北市松山區光復北路112號8F,25.0508432,121.5576923,藝術,15,星期四
3796,財團法人雙福社會福利慈善事業基金會(蒙恩),輕鬆畫畫班,松山區,臺北市松山區光復北路112號8F,25.0508432,121.5576923,藝術,15,星期五
3797,財團法人雙福社會福利慈善事業基金會(蒙恩),幸福人生,松山區,臺北市松山區光復北路112號8F,25.0508432,121.5576923,其他,15,星期三
3798,財團法人雙福社會福利慈善事業基金會(蒙恩),多元健康講座,松山區,臺北市松山區光復北路112號8F,25.0508432,121.5576923,醫藥保健,60,星期三
3799,財團法人雙福社會福利慈善事業基金會(蒙恩),美聲合唱,松山區,臺北市松山區光復北路112號8F,25.0508432,121.5576923,音樂,40,星期四
3800,財團法人雙福社會福利慈善事業基金會(蒙恩),樂活體適能,松山區,臺北市松山區光復北路112號8F,25.0508432,121.5576923,運動,50,星期五
3801,財團法人雙福社會福利慈善事業基金會(蒙恩),共餐,松山區,臺北市松山區光復北路112號8F,25.0508432,121.5576923,午餐,60,星期三
3802,財團法人雙福社會福利慈善事業基金會(蒙恩),共餐,松山區,臺北市松山區光復北路112號8F,25.0508432,121.5576923,午餐,60,星期四
3803,財團法人雙福社會福利慈善事業基金會(蒙恩),幸福人生,松山區,臺北市松山區光復北路112號8F,25.0508432,121.5576923,其他,15,星期三
3804,財團法人雙福社會福利慈善事業基金會(蒙恩),幸福人生,松山區,臺北市松山區光復北路112號8F,25.0508432,121.5576923,其他,30,星期四
3805,財團法人雙福社會福利慈善事業基金會(蒙恩),輕鬆畫畫班,松山區,臺北市松山區光復北路112號8F,25.0508432,121.5576923,藝術,15,星期五
3806,國立臺灣師範大學學務處全人教育中心,樂活體適能,大安區,臺北市大安區錦安里和平東路1段129號,24.9746388,121.4427306,運動,25,星期一
3807,國立臺灣師範大學學務處全人教育中心,健康心樂活,大安區,臺北市大安區錦安里和平東路1段129號,24.9746388,121.4427306,園藝,25,星期一
